Time [s], Analyzer Name, Decoded Protocol Result
1.181411918000000,USB LS and FS,idVendor=1A86 Vendor=QinHeng Electronics
1.181413246000000,USB LS and FS,idProduct=E024
1.181414576000000,USB LS and FS,bcdDevice=010C 1.012
1.181415904000000,USB LS and FS,iManufacturer=00
1.181416568000000,USB LS and FS,iProduct=00
1.181417232000000,USB LS and FS,iSerialNumber=00
1.181417900000000,USB LS and FS,bNumConfigurations=01
, A9
1.181491332000000,USB LS and FS,bmRequestType=80 Data direction=Device to host, Type=Standard, Recipient=Device
1.181492000000000,USB LS and FS,bRequest=06 GET_DESCRIPTOR
1.181492668000000,USB LS and FS,wValue=0200 Descriptor=CONFIGURATION, Index=00
1.181494000000000,USB LS and FS,wIndex=0000
1.181495334000000,USB LS and FS,wLength=0009
, AE
1.181528090000000,USB LS and FS,bLength=09
1.181528752000000,USB LS and FS,bDescriptorType=02 CONFIGURATION
1.181529418000000,USB LS and FS,wTotalLength=0022
1.181530744000000,USB LS and FS,bNumInterfaces=01
1.181531410000000,USB LS and FS,bConfigurationValue=01
1.181532074000000,USB LS and FS,iConfiguration=00
1.181532738000000,USB LS and FS,bmAttributes=80 Bus powered, Remote wakeup unsupported
1.181533400000000,USB LS and FS,bMaxPower=32 100mA
1.181581244000000,USB LS and FS,bmRequestType=80 Data direction=Device to host, Type=Standard, Recipient=Device
1.181581912000000,USB LS and FS,bRequest=06 GET_DESCRIPTOR
1.181582578000000,USB LS and FS,wValue=0200 Descriptor=CONFIGURATION, Index=00
1.181583910000000,USB LS and FS,wIndex=0000
1.181585242000000,USB LS and FS,wLength=0022
1.181650338000000,USB LS and FS,bLength=09
1.181650998000000,USB LS and FS,bDescriptorType=02 CONFIGURATION
1.181651664000000,USB LS and FS,wTotalLength=0022
1.181652994000000,USB LS and FS,bNumInterfaces=01
1.181653660000000,USB LS and FS,bConfigurationValue=01
1.181654324000000,USB LS and FS,iConfiguration=00
1.181654988000000,USB LS and FS,bmAttributes=80 Bus powered, Remote wakeup unsupported
1.181655650000000,USB LS and FS,bMaxPower=32 100mA
1.181656314000000,USB LS and FS,bLength=09
1.181656980000000,USB LS and FS,bDescriptorType=04 INTERFACE
1.181657642000000,USB LS and FS,bInterfaceNumber=00
1.181658306000000,USB LS and FS,bAlternateSetting=00
1.181658974000000,USB LS and FS,bNumEndpoints=01
1.181659636000000,USB LS and FS,bInterfaceClass=03 HID (Human Interface Device)
1.181660300000000,USB LS and FS,bInterfaceSubClass=00 None
1.181660966000000,USB LS and FS,bInterfaceProtocol=00 None
1.181661628000000,USB LS and FS,iInterface=00
1.181662292000000,USB LS and FS,bLength=09
1.181662956000000,USB LS and FS,bDescriptorType=21 HID
1.181663622000000,USB LS and FS,bcdHID=0100 1.00
1.181664948000000,USB LS and FS,bCountryCode=00 Country=Not Supported
1.181665616000000,USB LS and FS,bNumDescriptors=01
1.181666280000000,USB LS and FS,bDescriptorType=22 HID Report Descriptor
1.181666944000000,USB LS and FS,wDescriptorLength=0025
1.181668272000000,USB LS and FS,bLength=07
1.181668936000000,USB LS and FS,bDescriptorType=05 ENDPOINT
1.181669602000000,USB LS and FS,bEndpointAddress=82 Endpoint=2, Direction=IN
1.181670262000000,USB LS and FS,bmAttributes=03 Interrupt
1.181670930000000,USB LS and FS,wMaxPacketSize=0040
1.181672258000000,USB LS and FS,bInterval=01
, 77
1.187301842000000,USB LS and FS,bmRequestType=00 Data direction=No data, Type=Standard, Recipient=Device
1.187302510000000,USB LS and FS,bRequest=09 SET_CONFIGURATION
1.187303176000000,USB LS and FS,wValue=0001
1.187304510000000,USB LS and FS,wIndex=0000
1.187305842000000,USB LS and FS,wLength=0000
, 27
1.191791194000000,USB LS and FS,bmRequestType=21 Data direction=No data, Type=Class, Recipient=Interface
1.191791860000000,USB LS and FS,bRequest=0A SET_IDLE (HID class)
1.191792526000000,USB LS and FS,wValue=0000 Duration=Indefinite, Report ID=00
1.191793860000000,USB LS and FS,wIndex=0000 Interface=00
1.191795192000000,USB LS and FS,wLength=0000
, D6
1.191877688000000,USB LS and FS,bmRequestType=81 Data direction=Device to host, Type=Standard, Recipient=Interface
1.191878354000000,USB LS and FS,bRequest=06 GET_DESCRIPTOR
1.191879020000000,USB LS and FS,wValue=2200 Descriptor=HID Report Descriptor, Index=00
1.191880354000000,USB LS and FS,wIndex=0000 Interface=00
1.191881688000000,USB LS and FS,wLength=0025
1.191984014000000,USB LS and FS,06 A0 FF  Usage Page (Vendor Usage FFA0)
1.191986090000000,USB LS and FS,09 01       Usage (Usage Page=Vendor Usage FFA0 ID=01)
1.191987422000000,USB LS and FS,A1 01       Collection (Application)
1.191988750000000,USB LS and FS,09 01           Usage (Usage Page=Vendor Usage FFA0 ID=01)
1.191990076000000,USB LS and FS,15 00           Logical Minimum (00)
1.191991404000000,USB LS and FS,26 FF 00      Logical Maximum (00FF)
1.191993484000000,USB LS and FS,75 08           Report Size (08)
1.191994814000000,USB LS and FS,95 3F           Report Count (3F)
1.191996222000000,USB LS and FS,81 02           Input (Data,Variable,Absolute,No wrap,Linear,Preferred State,No Null position,Bit Field)
1.191997552000000,USB LS and FS,09 02           Usage (Usage Page=Vendor Usage FFA0 ID=02)
1.191998880000000,USB LS and FS,75 08           Report Size (08)
1.192000208000000,USB LS and FS,95 3F           Report Count (3F)
1.192001620000000,USB LS and FS,91 02           Output (Data,Variable,Absolute,No wrap,Linear,Preferred State,No Null position,Non Volatile,Bit Field)
1.192002948000000,USB LS and FS,09 03           Usage (Usage Page=Vendor Usage FFA0 ID=03)
1.192004278000000,USB LS and FS,75 08           Report Size (08)
1.192005606000000,USB LS and FS,95 05           Report Count (05)
1.192006934000000,USB LS and FS,B1 02           Feature (Data,Variable,Absolute,No wrap,Linear,Preferred State,No Null position,Non Volatile,Bit Field)
1.192008262000000,USB LS and FS,C0            End Collection
, CC
1.206205516000000,USB LS and FS,bmRequestType=A1 Data direction=Device to host, Type=Class, Recipient=Interface
1.206206180000000,USB LS and FS,bRequest=01 GET_REPORT (HID class)
1.206206846000000,USB LS and FS,wValue=0100 Report type=Input, Report ID=00
1.206208182000000,USB LS and FS,wIndex=0000 Interface=00
1.206209514000000,USB LS and FS,wLength=003F
1.206269344000000,USB LS and FS,bmRequestType=A1 Data direction=Device to host, Type=Class, Recipient=Interface
1.206270008000000,USB LS and FS,bRequest=01 GET_REPORT (HID class)
1.206270676000000,USB LS and FS,wValue=0100 Report type=Input, Report ID=00
1.206272010000000,USB LS and FS,wIndex=0000 Interface=00
1.206273342000000,USB LS and FS,wLength=003F
1.206305174000000,USB LS and FS,bmRequestType=A1 Data direction=Device to host, Type=Class, Recipient=Interface
1.206305840000000,USB LS and FS,bRequest=01 GET_REPORT (HID class)
1.206306506000000,USB LS and FS,wValue=0100 Report type=Input, Report ID=00
1.206307842000000,USB LS and FS,wIndex=0000 Interface=00
1.206309174000000,USB LS and FS,wLength=003F
1.206350922000000,USB LS and FS,bmRequestType=A1 Data direction=Device to host, Type=Class, Recipient=Interface
1.206351586000000,USB LS and FS,bRequest=01 GET_REPORT (HID class)
1.206352254000000,USB LS and FS,wValue=0300 Report type=Feature, Report ID=00
1.206353586000000,USB LS and FS,wIndex=0000 Interface=00
1.206354922000000,USB LS and FS,wLength=0005
1.206390836000000,USB LS and FS,bmRequestType=A1 Data direction=Device to host, Type=Class, Recipient=Interface
1.206391500000000,USB LS and FS,bRequest=01 GET_REPORT (HID class)
1.206392168000000,USB LS and FS,wValue=0300 Report type=Feature, Report ID=00
1.206393500000000,USB LS and FS,wIndex=0000 Interface=00
1.206394836000000,USB LS and FS,wLength=0005
1.206425666000000,USB LS and FS,bmRequestType=A1 Data direction=Device to host, Type=Class, Recipient=Interface
1.206426330000000,USB LS and FS,bRequest=01 GET_REPORT (HID class)
1.206426998000000,USB LS and FS,wValue=0300 Report type=Feature, Report ID=00
1.206428332000000,USB LS and FS,wIndex=0000 Interface=00
1.206429666000000,USB LS and FS,wLength=0005
3.139053828000000,USB LS and FS,bmRequestType=21 Data direction=Host to device, Type=Class, Recipient=Interface
3.139054494000000,USB LS and FS,bRequest=09 SET_REPORT (HID class)
3.139055158000000,USB LS and FS,wValue=02AA Report type=Output, Report ID=AA
3.139056494000000,USB LS and FS,wIndex=0000 Interface=00
3.139057826000000,USB LS and FS,wLength=0007
AA 55 43 03 27 01 6C 
08
55 AA 43 04 28 01 01 6F FF 75 39 5D 7B F7 F5 FF FF 97 7F DD BB FF 25 CD 1F F7 CD 51 AF B7 EF AF 2F 7B 77 F7 7F 7F 5F 6F 5D 6F F3 AD BB B7 7F BF E5 DD 7D 56 CB 6F FB FF 6F 2B 6A 7B DB ED 
AA 55 43 13 02 78 32 35 57 44 6D 31 4D 30 53 6D 33 59 47 72 32 06 23 , 7F
17
55 AA 43 13 03 FE BA 74 81 AD 2B 97 92 91 C8 5E 0D 60 DD 38 A1 09 E0 CD 1F F7 CD 51 AF B7 EF AF 2F 7B 77 F7 7F 7F 5F 6F 5D 6F F3 AD BB B7 7F BF E5 DD 7D 56 CB 6F FB FF 6F 2B 6A 7B DB ED , 32
AA 55 43 03 04 01 49 
0F
55 AA 43 0B 05 37 37 37 41 46 36 36 31 03 1B 5E 0D 60 DD 38 A1 09 E0 CD 1F F7 CD 51 AF B7 EF AF 2F 7B 77 F7 7F 7F 5F 6F 5D 6F F3 AD BB B7 7F BF E5 DD 7D 56 CB 6F FB FF 6F 2B 6A 7B DB ED 
AA 55 43 03 06 01 4B 
17
55 AA 43 13 07 35 66 36 30 30 61 62 65 64 32 63 39 39 38 64 34 05 F0 CD 1F F7 CD 51 AF B7 EF AF 2F 7B 77 F7 7F 7F 5F 6F 5D 6F F3 AD BB B7 7F BF E5 DD 7D 56 CB 6F FB FF 6F 2B 6A 7B DB ED , 07
AA 55 53 03 16 01 6B , C7
27
55 AA 53 16 FF 02 67
55 AA 53 1C 17 30 2E 30 2E 30 2E 33 30 20 56 31 2E 34 20 44 6F 6E 67 6C 65 20 55 44 33 55 07 C5 6F 5D 6F F3 AD BB B7 7F BF E5 DD 7D 56 CB 6F FB FF 6F 2B 6A 7B DB ED , FC
AA 55 53 17 FF 02 68 
AA 55 53 03 2E 01 83 , 46
0F
55 AA 53 2E FF 02 7F
55 AA 53 04 2F 00 01 85 2E 30 2E 33 30 20 56 31 2E 34 20 44 6F 6E 67 6C 65 20 55 44 33 55 07 C5 6F 5D 6F F3 AD BB B7 7F BF E5 DD 7D 56 CB 6F FB FF 6F 2B 6A 7B DB ED 
AA 55 53 2F FF 02 80 
AA 55 53 04 30 00 01 86 , 42
07
55 AA 53 30 FF 02 81
55 AA 53 04 2F 00 01 85 2E 30 2E 33 30 20 56 31 2E 34 20 44 6F 6E 67 6C 65 20 55 44 33 55 07 C5 6F 5D 6F F3 AD BB B7 7F BF E5 DD 7D 56 CB 6F FB FF 6F 2B 6A 7B DB ED 
AA 55 53 04 14 FF 02 69 
20
55 AA 53 14 FF 02 65
55 AA 53 0E 35 00 00 00 00 00 00 00 00 03 14 FF 02 AB
55 AA 53 03 15 01 6A 20 55 44 33 55 07 C5 6F 5D 6F F3 AD BB B7 7F BF E5 DD 7D 56 CB 6F FB FF 6F 2B 6A 7B DB ED 
AA 55 53 35 FF 02 86 
AA 55 53 15 FF 02 66 
07
55 AA 53 03 32 01 87
55 AA 53 0E 35 00 00 00 00 00 00 00 00 03 14 FF 02 AB
55 AA 53 03 15 01 6A 20 55 44 33 55 07 C5 6F 5D 6F F3 AD BB B7 7F BF E5 DD 7D 56 CB 6F FB FF 6F 2B 6A 7B DB ED , 38
AA 55 53 32 FF 02 83 
AA 55 53 0B 33 00 00 01 6A DC DE B4 C8 05 31 , C4
07
55 AA 53 33 FF 02 84
55 AA 53 0E 35 00 00 00 00 00 00 00 00 03 14 FF 02 AB
55 AA 53 03 15 01 6A 20 55 44 33 55 07 C5 6F 5D 6F F3 AD BB B7 7F BF E5 DD 7D 56 CB 6F FB FF 6F 2B 6A 7B DB ED , 
